Source,Year,Date,Age,Age_Range,Gender,Nationality,Cause_of_Death,Latitude,Longitude,County,State
Pima County Office of the Medic,2021.0,2021-09-15 00:00:00,27.0,26-35,M,,Exposure,32.642067,-112.145533,PINAL,Arizona
Pima County Office of the Medic,2021.0,2021-09-15 00:00:00,34.0,26-35,M,,Exposure,32.01597,-112.71192,PIMA,Arizona
Pima County Office of the Medic,2021.0,2021-09-16 00:00:00,23.0,18-25,F,,Skeletal Remains,31.66209,-111.85433,PIMA,Arizona
Pima County Office of the Medic,2021.0,2021-09-20 00:00:00,22.0,18-25,M,,Exposure,31.824417,-112.144633,PIMA,Arizona
Pima County Office of the Medic,2021.0,2021-09-20 00:00:00,,Unknown,M,,Skeletal Remains,31.898,-112.858,PIMA,Arizona
Pima County Office of the Medic,2021.0,2021-09-22 00:00:00,,Unknown,U,,Skeletal Remains,32.412094,-113.127895,PIMA,Arizona
Pima County Office of the Medic,2021.0,2021-09-26 00:00:00,,Unknown,U,,Skeletal Remains,32.143655,-112.766149,PIMA,Arizona
Pima County Office of the Medic,2021.0,2021-09-30 00:00:00,33.0,26-35,M,,Skeletal Remains,31.41571,-109.08638,COCHISE,Arizona
Pima County Office of the Medic,2021.0,2021-09-30 00:00:00,,Unknown,M,,Skeletal Remains,32.02558,-112.13031,PIMA,Arizona
Pima County Office of the Medic,2021.0,2021-05-18 00:00:00,,Unknown,U,,Skeletal Remains,32.31397,-113.252225,PIMA,Arizona
Pima County Office of the Medic,2021.0,2021-10-02 00:00:00,25.0,18-25,M,,Undetermined,32.489937,-111.643853,PIMA,Arizona
Pima County Office of the Medic,2021.0,2021-10-02 00:00:00,32.0,26-35,M,,Exposure,31.418889,-110.938056,SANTA CRUZ,Arizona
Pima County Office of the Medic,2021.0,2021-10-06 00:00:00,,Unknown,M,,Skeletal Remains,32.4559,-111.6436,PIMA,Arizona
Pima County Office of the Medic,2021.0,2021-10-08 00:00:00,16.0,0-17,M,,Exposure,31.45417,-109.37305,COCHISE,Arizona
Pima County Office of the Medic,2021.0,2021-10-11 00:00:00,45.0,36-45,M,,Exposure,31.419583,-111.1771,SANTA CRUZ,Arizona
Pima County Office of the Medic,2021.0,2021-10-13 00:00:00,,Unknown,M,,Skeletal Remains,32.305756,-113.025369,PIMA,Arizona
Pima County Office of the Medic,2021.0,2021-10-14 00:00:00,,Unknown,M,,Skeletal Remains,32.021791,-111.759285,PIMA,Arizona
Pima County Office of the Medic,2021.0,2021-10-18 00:00:00,17.0,0-17,M,,Undetermined,31.75722,-111.42424,PIMA,Arizona
Pima County Office of the Medic,2021.0,2021-10-20 00:00:00,,Unknown,F,,Exposure,31.51061,-111.24361,SANTA CRUZ,Arizona
Pima County Office of the Medic,2021.0,2021-10-28 00:00:00,,Unknown,M,,Skeletal Remains,32.46229,-111.709361,PIMA,Arizona
Pima County Office of the Medic,2021.0,2021-10-29 00:00:00,26.0,26-35,M,,Exposure,32.456583,-111.636,PIMA,Arizona
